"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","lambda1","mu1","lambda2","mu2","p"
86,0.193295266136993,0.272643228382988,0.001284222085997,0.00273886607560567,0.0425463605349558,0.00063954581602105,0.0682848619338142,0.0734218529185998,0.122227182053037,0.00454007442766059,0.0913492569690223,0.0149393476115146,-1129.52290391001
87,0.177874919997225,0.247161319714365,0.00567869885511851,0.00277962043278614,0.0405091144177637,0.000153870042789278,0.0597961342050333,0.0658062183684639,0.122693311682795,0.00357538530457188,0.0887701269647266,0.0124688174590802,-1126.87721033962
88,0.202699279023808,0.308510337407898,0.00680427902930791,0.0033295475990115,0.0423013823787032,0.00054495778783359,0.0674357619921029,0.0707882371116426,0.122817697343846,0.00372139156246751,0.0897364588201587,0.0112446161796186,-1128.12028767699
89,0.227239225104811,0.271513018641308,0.00366310639055142,0.00593389887390186,0.0338620388943513,0.00367884798962034,0.0499061659165881,0.0682974781597415,0.120342050185333,0.00686887148327999,0.082548649040673,0.0102631974309201,-1133.02914362353
90,0.191974642537053,0.239692789453764,0.00598001050409452,0.00308949448445273,0.0420918558452937,0.00202443941306033,0.0722486018770953,0.0729567918897869,0.125536785628652,0.00468581894905075,0.0818335346077332,0.00921020290975919,-1129.73571734702
91,0.192447558513631,0.313231583166842,0.00273478253825321,0.00179174953624807,0.0334200107271816,0.00183755183234019,0.0726516806280041,0.0757361376699651,0.127679842504317,0.00274546402336215,0.0828009106858026,0.00112557669134409,-1127.86197959198
92,0.194691930397855,0.239492391577414,0.00530710255884528,0.00342457295861308,0.0481605050073599,0.000103142342021537,0.0539661286171402,0.0773165047089445,0.110556457418308,0.00829422345026305,0.0933016429919002,0.00127891529772594,-1127.52331052614
93,0.191980907082847,0.250564862260182,0.00398502255788342,0.00212845610169802,0.0410532855481728,0.000802782023109791,0.0535237103262074,0.0773035834927985,0.10999466774722,0.00829967821622727,0.0872189198042279,0.000820458087158519,-1126.00895585474
94,0.203912985629846,0.297404841056991,0.000434234440068879,0.00514833902271178,0.0435745244398564,0.000807859664679437,0.0663551736361122,0.06758411861963,0.114905588678479,0.00189112661614379,0.0892962495571312,0.00138925105248987,-1126.55317432642
95,0.218793641809107,0.251352369077332,0.00138222465803455,0.00678953029234276,0.0350254928214543,0.000729996912698525,0.0632442883178314,0.0753037538531014,0.120983870960434,0.000331373110293235,0.0916721385358612,0.00112325837994803,-1126.46856587985
96,0.233343121969548,0.26819715710309,0.00682163401883428,0.00456601856275097,0.0359892244551164,0.00344913886108542,0.0698544488264658,0.0675709741082585,0.125238850513266,0.000836850807129169,0.0707792914499846,0.000580903698724681,-1128.58685980482
97,0.214415499039611,0.281993493765377,0.00394207054783142,0.00415872084245699,0.0440878106606441,0.00333916247043904,0.0533485459974716,0.0508049449187924,0.127895376322046,0.00347596900335188,0.0842358576232585,6.62440407431152e-05,-1127.43261788733
98,0.170362402844925,0.25127736680692,0.00350333865563531,0.00242037971980176,0.0411245196212466,0.000864132199408569,0.0589746868405036,0.0493220587058051,0.131929843076308,0.000770486524296576,0.0687744675649334,0.00736667251000134,-1128.51757502
99,0.201819639365522,0.279797631509605,0.00337424217266503,0.00235727535909662,0.0409762194734966,0.000699654380406564,0.0553571914120786,0.0682602480576905,0.111899767114492,0.000916555113305874,0.0990154406738431,0.00855642376174928,-1125.58575111611
100,0.182603246460176,0.256277520500897,0.00477477937291649,0.00409210119314672,0.0374952497344032,0.00155697164811246,0.0586440893710372,0.0537631334641081,0.12673210201708,0.00316976934794571,0.0906019417385722,0.0112388233526721,-1128.63558045387
51,0.216629567259036,0.263097415484694,0.00690999506232051,0.00521710234124693,0.0447497986392555,3.30713208832726e-05,0.0544646416011385,0.057539348202912,0.128230350804904,0.00572938923595154,0.0850008048085228,0.000137514536553346,-1141.78969330046
52,0.207677244353784,0.257407753329907,0.00993352611260531,0.00337624426546643,0.0400021828644377,0.00112074352686843,0.063517825228335,0.0760090214761639,0.122870228610063,0.000107092515432478,0.0778590722610372,0.00180927142295732,-1143.01336398052
53,0.210682163395331,0.276626352327208,0.00353020204864577,0.00465703447469095,0.0446577450524366,0.000659929465664081,0.0568812042457177,0.0629904484917197,0.114653614809578,0.00151358689277786,0.0877282166264368,0.00259331918236349,-1140.7675294799
54,0.269718637765714,0.262393651280455,0.00566458499400518,0.00575119854383729,0.041158265201728,0.000596255897630851,0.0471846781275669,0.0516706631728157,0.114752560749749,0.0025562141644757,0.083732259319269,0.00174141298909673,-1144.21866234324
55,0.212094652741161,0.261284124056261,0.00535636609893565,0.00795316277202852,0.0417930372775089,0.00115775255066523,0.0523503224035424,0.0585093736337067,0.112620959594879,0.00183328403054616,0.0935766194274947,0.00263762834537477,-1142.10679546464
56,0.21599457330161,0.248925116014339,0.00287781820882449,0.00252896168862172,0.0417908640628888,0.00156941277296821,0.0537824928473589,0.0664009566105529,0.122790317052565,0.000914020898859205,0.0949913862114793,0.00190126059254398,-1143.35923640481
57,0.188361039538382,0.264834118872731,0.00802215094339066,0.00274837898516766,0.0439851194388035,0.00254366356042031,0.0657809649939298,0.0639028477438603,0.108335522835502,0.0010930991528484,0.0933636193801298,0.00332656463849489,-1145.03800445984
58,0.213006977450612,0.267382238172072,0.0155209283832208,0.00248883178938868,0.0355217649857545,0.00507936670677007,0.0402292140866988,0.0520674508391248,0.110080939394079,0.000547083480136549,0.0937206616917966,0.00277476968943685,-1148.41407140986
59,0.219283590439118,0.276545649203203,0.00679474602568624,0.0017622593288007,0.0427481419793149,0.00417226493868308,0.0602164310347119,0.0838312164093473,0.119085438565049,0.000225818482391117,0.0851131755830701,0.00255723997689356,-1146.0577006652
60,0.208018229762351,0.303745272590686,0.014099289581118,0.00139473374625737,0.0372594689185451,0.00156083678780689,0.0628367956545516,0.0727998295342463,0.110217739516229,0.000307226794846207,0.0790241352677567,0.000448995135277749,-1145.05904342792
61,0.204314901951039,0.247121215281964,0.00977741174894864,0.0056193510833466,0.0470179452144795,0.00268296066327646,0.0616406961923269,0.0777463922307336,0.11179353429627,0.00162716627384839,0.0927752114177793,0.000341268004842665,-1144.90274093142
62,0.20702689143876,0.279815634701677,0.0110498908368875,0.0015194894914901,0.0370048928358865,0.00234851351909935,0.0575208633463904,0.0813138223948519,0.113808232248148,0.00379721998077492,0.0941978951734262,0.0006636716948749,-1146.15311906142
63,0.210661851199097,0.283768104942448,0.018738471022324,0.00274094107118117,0.0427232375124666,0.00150903169402429,0.0615025708541707,0.0511688336918608,0.111814505480684,0.00032699722777283,0.0931320858219248,3.41438021333799e-05,-1147.37242167299
64,0.214110448539985,0.288300101235503,0.00067090340157526,0.00163211598615627,0.0386391405675047,0.000477928201655972,0.0610379626106946,0.0740719397610382,0.11159034976031,0.000223961779891108,0.0916670028610528,0.000931533570040052,-1143.41988317464
65,0.214652799972329,0.265069902203653,0.00756651071268541,0.00414569740092392,0.0428628680929647,0.00022882548266049,0.0555703790429964,0.0751242970530732,0.109434450630492,0.000633910136933578,0.0820200132716203,6.1770278149722e-05,-1140.68406129344
66,0.205772067634158,0.257677966477559,0.0123010209904349,0.00429423268318833,0.0416999956365091,0.00279753772030918,0.0625254608692325,0.0474926357269051,0.127703494467285,0.000261101588972309,0.0765955578433807,8.14014596689557e-05,-1145.17258082126
67,0.226836843462235,0.269330448511558,0.00310828318731945,0.00792505175207763,0.0421443510990984,0.00444223130736212,0.0619101139018739,0.052738239005195,0.126828645310026,0.0103940752350314,0.0714789909130381,0.000792776171264401,-1148.89427926412
68,0.226703894347201,0.301223097869154,0.00245235031038383,0.00355899143760688,0.0419324628208507,0.00276122159719639,0.0440715307110611,0.0479486570796242,0.119068758385717,0.00740389051826992,0.07006370282993,0.00213854211053598,-1149.21460115739
69,0.21935225956856,0.253094950637428,0.00991938936959238,0.00644354940566347,0.0437170587215214,0.00257882278435322,0.0603503434490626,0.0701126964611425,0.123840442183656,0.00540203255630973,0.0720853350819935,0.00244968911773937,-1146.19798269814
70,0.19233827192338,0.279936334461176,0.0127579319562169,0.00344079798078424,0.042264440205204,0.00411026062579008,0.0662825699424753,0.0716153170363495,0.113056187009349,0.00285031372349219,0.0629350192026349,0.00166611829381114,-1150.46232422316
71,0.211308152807156,0.260483374756599,0.00613222358691821,0.00587673921671624,0.0412031062017181,0.00417105283390555,0.0520760386259752,0.0722848681645082,0.121648903920266,0.00446979562369248,0.0603793202225086,0.0011613775579723,-1150.79045005871
72,0.209987545484726,0.272539690572434,0.00487434336019643,0.00251203021513141,0.036853181999939,0.00538451988918116,0.0633105149197597,0.0650950892636769,0.124323666231346,0.00124404925015522,0.0646559684210199,0.00339121307863408,-1147.63012797239
73,0.210208881966453,0.237221447140146,0.0106185140150979,0.00421331718652969,0.0375742534336293,0.00496245119315094,0.0670842746032245,0.0608911832184677,0.130651431084206,0.00207696689114211,0.0724067827864631,0.00107878928892795,-1147.58313789139
74,0.19450375246187,0.267865230327951,0.00808993928215934,0.00853151006776445,0.040256382099666,0.00843286583452967,0.0549163337388749,0.0484991989161865,0.131904591236049,0.00491160220099498,0.0850213048756233,0.000401731593907389,-1150.06028131288
75,0.213692540578647,0.243640682004844,0.0108834668539089,0.0049060372984681,0.0297627904196838,0.00577142716263632,0.0517356508652549,0.0472921566328197,0.106909143436079,0.00107264946851074,0.0822113554471586,0.000181562133599676,-1149.40626311704
76,0.225735549162293,0.297373196408485,0.011888013536386,0.0141775369342121,0.0544094299327442,0.00163923271298275,0.0534284630969951,0.0722072576014526,0.114926324528294,0.00159875916083104,0.0878328138652134,0.00117121913962155,-1149.60957907391
77,0.207325189292475,0.225283333726762,0.0111251392508801,0.0109899854106867,0.0395923523767316,0.00050921337257272,0.0586198941343497,0.0633369261232779,0.117654379754646,0.00162855841833795,0.0770056843848541,0.000324449216498715,-1144.23703524046
78,0.200283322288934,0.291284891386083,0.00885627801867578,0.00617417301231656,0.0405023469245585,0.000983348941184073,0.0630364422904709,0.0637366579933213,0.118777763116333,0.000726875674173359,0.0763200096905526,0.00247463667409004,-1142.52078121416
79,0.212974104292511,0.300740119934914,0.00261004392955327,0.00421423346240544,0.0443751176044364,0.000881574775917098,0.0616028834393223,0.0677913221763065,0.129291793422784,0.0012112169091137,0.0778349879915633,0.00350914318600275,-1143.77628640491
80,0.195809471996642,0.286478920707967,0.00592508567280883,0.00547051578162252,0.0409562402490283,0.00227625584402669,0.0566463302457576,0.0570343338543609,0.128370404699506,0.00421784860639336,0.079419563942193,0.00331798117932859,-1144.0158172468
81,0.227023018361959,0.277899318719932,0.00353081311599652,0.00511252663434609,0.0409602880099627,0.00105787100556282,0.0442292844477262,0.0508237268026905,0.109599171235331,0.00496170265250291,0.0815855936781399,0.0041935785502804,-1145.13442929832
82,0.222942718228061,0.24788931964564,0.00574099878277133,0.00387103861730604,0.0414938964729602,3.0398002603233e-05,0.0432751315835574,0.0597524480213596,0.118961444193495,0.0016156442157872,0.0817841550525433,0.0010942197209113,-1141.92393038672
83,0.226788962256533,0.25806319935208,0.00665868180412333,0.00346563555240195,0.0465261129678258,5.59004662587388e-05,0.0388273831908428,0.0614647107519119,0.107777591732494,0.00165709333052333,0.0850920945135034,0.000745431269815068,-1144.41234501293
84,0.180991098548469,0.253504261152516,0.00729640333838596,0.00535655494762127,0.0430260775745505,0.000485257679403249,0.0677702665750844,0.0761589047400926,0.125313977509924,0.0046111109551872,0.0651642239366349,0.000121725460297054,-1146.18965894771
85,0.197285174407991,0.249579037515919,0.00584141796030145,0.00120752162219797,0.0402453010458666,0.000330630407986572,0.0728647342670021,0.0749254441628499,0.12636920539317,0.00467246221401115,0.0830676239440149,0.00478827343261459,-1145.98930834355
86,0.231462343840788,0.257128691747749,0.00419262267669895,0.00965437632362991,0.0484709370969038,0.000513877312563531,0.0474214300207198,0.0436751491511015,0.123942035372016,0.00357271297357009,0.0863763359436711,0.0107370325851381,-1148.85494142123
87,0.183321356091788,0.273762424754573,0.01424108784196,0.00595919582013429,0.040232303151809,0.000775179593028433,0.045370257138581,0.0477469731838624,0.114223636537708,0.00251812143511386,0.0832363769432678,0.00415460534608996,-1145.24276934201
88,0.220974276856114,0.259593585121046,0.00274799087199864,0.00547996370397045,0.0448660866379884,4.90525920480589e-06,0.0503050466662728,0.0420046617130699,0.115162733637451,0.00430300459565612,0.0817084924527317,0.00651024356914605,-1146.45590025655
89,0.200696388123506,0.260762409085303,0.0100047081573549,0.0105625782309917,0.0434880716712352,0.00145900420836285,0.0485599937926823,0.06079082065333,0.113608209113073,0.0128243377325274,0.0791714413069016,0.00335367222109007,-1147.79798198872
90,0.20603946155334,0.257153036457182,0.0130059900337336,0.0140295183699976,0.0403713995589991,0.00164501783220803,0.0497120574900163,0.0543081248752809,0.106532342822318,0.00556605340545626,0.0752659034717979,0.00221532949326208,-1148.40334080851
91,0.198581418565192,0.272931277197198,0.00909352868621196,0.0120230932057029,0.0385497482248242,0.000110769525760975,0.0513358616561759,0.066219966367357,0.114065952567643,0.00627972140773367,0.0871670646170443,0.00440698433128338,-1145.39581938949
92,0.230641053924477,0.259901070635917,0.00352071215434915,0.0159179224161063,0.0302312630535,0.000821014142476786,0.0484889000726021,0.0531572019688859,0.122023485458786,0.0012429592586716,0.0687814050558363,0.000973850171895733,-1149.72259189168
93,0.22063781390337,0.269773294398052,0.00259169244344861,0.000871513615061183,0.054512159688234,0.000460654893443372,0.0721701343477881,0.0642336055407686,0.124497118214807,0.00416471826661149,0.0724485599161595,0.00259419221369129,-1147.92363313306
94,0.21211728846264,0.252100244775843,0.00839914405202087,0.00346845246841172,0.0384131051194766,0.000166681557786977,0.0473161964711996,0.0580920799748721,0.121379619249927,0.00545011338216656,0.0746847351741169,0.000645843707383379,-1142.49830733659
95,0.193398763906836,0.274522620701218,0.00662749444732677,0.0173305978272745,0.0473188937565596,0.00129902205533992,0.0568684517034938,0.0631402817673479,0.123814959889306,0.0064360350846584,0.0795828175375882,0.000951295748165366,-1146.99960285693
96,0.22639670191653,0.273664278663314,0.00359873844036749,0.00948391237717122,0.0374118508183477,0.00156079031760713,0.0486169564751394,0.0391179806363582,0.116464514019362,0.0060206979295263,0.0861478332818701,0.00481756274811635,-1149.51162260511
97,0.244418277797991,0.282300249848322,0.00650235287470752,0.00446421736639153,0.0392689666720943,0.00141709129643118,0.0436545611020759,0.0570763438222547,0.120379465310936,0.00261111926441751,0.0928859585119039,0.00829754679492791,-1146.44295647722
98,0.209420939664597,0.298443133401126,0.00699624830650009,0.0121083815705952,0.0404897675176473,0.000721448846790204,0.0454525435579416,0.04989916377923,0.111867056430135,0.00290676771145296,0.102234089326179,0.000927168850072461,-1147.08180646661
99,0.190281077641829,0.198522543193795,0.00767250373724437,0.0077600372162142,0.0401402993748157,0.00255203013941964,0.0518962264943811,0.0666883979211904,0.116988693867247,7.45720146066775e-05,0.0874928811883577,0.000467721011885819,-1147.15040175046
100,0.173695090636965,0.322540747586151,0.00940347486614767,0.0103339295760295,0.0329552401712786,0.00274823111464795,0.0672156249253815,0.0639853424564546,0.116861744086072,4.9903689392722e-05,0.0828645491757081,0.00248377010925754,-1150.65231308357
51,0.22708870957323,0.2720389353941,0.00644641478517607,0.00443860924743616,0.0560530766811327,0.000993574879017537,0.0498131437193276,0.0624462366256475,0.106199913057374,0.00301349956776722,0.0960816204233914,0.00110900144799748,-1118.64104781092
52,0.208865243388839,0.220269354130141,0.00199944378843011,0.00221779458973655,0.0505274557995894,0.00316882019194277,0.0547386307717487,0.0607195337394562,0.117177186628478,0.00177759244888861,0.0679813250189484,0.00166639123487302,-1116.45776740733
53,0.196536095157475,0.249541790546198,0.00472980568001969,0.00361367105160835,0.049755244876109,0.00202356223553386,0.0507203164679893,0.0635519164744806,0.114411946825653,0.00162273171841617,0.0860707491644891,0.0132972294190686,-1118.62219464013
54,0.218175657860002,0.23240749769184,0.0126867235865852,0.00127897639064831,0.0501874400171363,0.0025155258037557,0.0575858438775418,0.0469615432772964,0.123835083828074,0.000786124796496538,0.0723283426542146,0.007747304096776,-1120.81107380718
55,0.217711251566032,0.2414490483677,0.00415066072128827,0.00593717424444936,0.0433365249938566,0.0015703826399685,0.0562266849985804,0.0568327282432724,0.114003131194025,0.000332410658379008,0.072823916391409,0.00701373399477648,-1115.1574833121
56,0.183258608067637,0.227688120065479,0.00459637581956116,0.00209381362929129,0.0414605960355796,0.00152329828664692,0.0515168537144975,0.0543384134226811,0.125331371581691,0.00521968634246409,0.0899664938223708,0.0114711403313773,-1118.11941061003
57,0.223061399566741,0.25063553241695,0.00648427491844078,0.00686079765585389,0.0424780694940117,0.00101678952520257,0.0571516174280834,0.0618873148646474,0.119663299302247,0.0013735557383381,0.0807828844783866,0.003942801756871,-1113.90601643296
58,0.224846172853906,0.23552334647656,0.00275254438937413,0.00181610646935291,0.0454611692435716,0.000958244945015641,0.0546616421686968,0.0601903865549278,0.117714486778763,0.00163656293521751,0.084324802350124,0.00290372103631054,-1112.01540458526
59,0.194198064766722,0.242589749542892,0.0021724157465282,0.0114106222081008,0.043256497886608,0.00134179114141758,0.0579735839786601,0.0734629641359421,0.121911483609724,0.00160802985338596,0.0777229440451584,0.00225111481404287,-1116.59139568855
60,0.216777012926939,0.26167678010066,0.00178511006177611,0.00381578767507229,0.0386504004491337,0.00459468531553362,0.050910703709447,0.0455900493038824,0.118934162518291,0.00128629434884994,0.086089543253329,0.00124573590623432,-1117.49635404564
61,0.20430791542868,0.251363862835898,0.00462216354674275,0.00614631418956066,0.0427144563547348,0.00413143110203393,0.0461023950070844,0.0607693141362771,0.127369963358224,0.00087127688556286,0.079108487141194,0.000575996003454716,-1116.67502106096
62,0.203561654378734,0.226945504460372,0.00491478745657539,0.00297980329566981,0.0387416854233121,0.00575395494747064,0.0544893299171665,0.055640781903815,0.115691279879824,0.000590974290293544,0.0831479366369488,0.000663758138999445,-1115.1576489031
63,0.19551079030318,0.219988253998285,0.0123999308743697,0.00340084734870078,0.0507721971144972,0.00388162562361386,0.0535937494316813,0.0577398068993404,0.114780000081595,0.00224641885249347,0.0953465294454733,0.00086740325718995,-1118.8717951663
64,0.214001178834104,0.247628603492838,0.00678312433622345,0.00263301158287899,0.0409937014496957,0.00210487756545448,0.0582720961453577,0.0575642664661276,0.120604056525084,0.000851195883175907,0.0764730052910419,0.00120807641126042,-1112.68251797737
65,0.214494666611641,0.226357659784887,0.000778936537374002,0.00339310284776169,0.0476946289538834,0.000176879799410769,0.055200920825428,0.0633941666996511,0.122787706249014,0.00114415178428129,0.0758999911997507,0.0010779845684941,-1111.78694364429
66,0.212320544599365,0.258796724294308,0.00532692612897742,0.00507464790074359,0.0462584711082894,0.00177278158766644,0.0622119555708243,0.0655885897604532,0.123752338048015,0.00425307004980777,0.0873734133262229,0.000820953358375952,-1114.48456548124
67,0.23627169189029,0.260239344579604,0.00618719678101161,0.00216635004861816,0.0482203691002971,0.000888012179514306,0.0420248209484366,0.0613301915143453,0.108309650398671,0.00551415848396951,0.0868124673835648,0.00281124022647001,-1118.16928414615
68,0.176629852622148,0.25198147832776,0.00882075500935393,0.00389250752579252,0.045397043773625,0.000502845575610918,0.0424777874093291,0.0574302020353826,0.119146995195238,0.00114449536672077,0.0822835071494802,0.001838692511519,-1116.00911409434
69,0.173760839264509,0.205330918258417,0.00811724040524938,0.00690626727633735,0.0464920929866796,0.00210450548999128,0.062789303629281,0.0644075994975645,0.127633324186369,0.00313274850041824,0.0832255482891596,0.00541010898613448,-1119.26537863732
70,0.165097399246722,0.228551131735493,0.0131657803000507,0.00693562917446249,0.0447772523830563,0.00270598686184315,0.0612331077169367,0.0474521473637895,0.119791898809158,0.00115192203258267,0.0802297525663668,0.00227641407849467,-1120.45507227238
71,0.221020771489285,0.270328826329304,0.00615936065563551,0.00121760036123984,0.0437569949959845,9.28771022018448e-05,0.053868658221012,0.0446550656533417,0.114804980362226,0.004146840374585,0.0909938074939454,6.24994230627391e-05,-1117.02321365883
72,0.218507604245773,0.283873007736772,0.00484560958282906,0.00345975511015499,0.0368393503221697,6.6512178965672e-06,0.0460047431313718,0.0712260493249125,0.12346556697313,0.00359964042026184,0.0724019253881988,0.000119612681668426,-1118.09645115456
73,0.223133328874313,0.237030170902753,0.00941177534908152,0.00826245754573481,0.0485134686567498,0.000768009850949031,0.0860670143120561,0.0797914219599134,0.137438140181963,0.00207976614362899,0.0690686264262193,0.000772350530774854,-1124.21779856982
74,0.207996223481594,0.238437075383485,0.00971204413486084,0.00336284612009784,0.0377512579134648,0.000864738942223728,0.0675356760419439,0.0697258951829402,0.131995146956297,0.00324026035125236,0.0945549147012192,0.00976198486569817,-1120.70292709425
75,0.223878491169359,0.224656975280208,0.00934584124931784,0.0100938230296425,0.0372533609612681,0.00269191358409283,0.0644466783773406,0.0582195444831096,0.104045632957549,0.00348827643535627,0.0843044199647937,0.0107213864714874,-1124.71916217144
76,0.224993789755566,0.245175894389817,0.0074342583271891,0.0138742699668985,0.045282582125996,0.00166939929164459,0.0472618122781293,0.0502147880691192,0.133674827093742,0.00166258160066612,0.0820000388141917,0.0025505048775808,-1120.83223585288
77,0.229093000728626,0.219341121282979,0.00158776160608579,0.00350180333445601,0.0441531356560555,0.00135338999826528,0.0438568667514476,0.0708254565005895,0.13293946241881,0.00435489689708583,0.0880373350736209,0.000525581091618686,-1119.64614050614
78,0.182252625250198,0.226968179117491,0.00731375228330164,0.000718246263693104,0.0483586521907914,0.007947859447083,0.0550316667982642,0.0550482775951744,0.134097896628506,0.00489748170783789,0.0696667034129926,0.00107938627374523,-1122.85772307177
79,0.154999406518256,0.200245115309281,0.00799921687323795,0.0117464825115181,0.0375956083499551,0.0094812410889212,0.0497368015891703,0.0496603535078611,0.128107463242444,0.00220342859387724,0.0788239164630053,0.000297633438038742,-1127.98654326611
80,0.188675522782867,0.25927408431954,0.00601379792313427,0.0090759056003428,0.0480926491014587,0.00514585244982605,0.0612477700219149,0.0644682142802056,0.123063740599991,0.00015923820968636,0.0882615262631469,0.000216332243696806,-1118.43843490627
81,0.24830136193507,0.253050424897895,0.00192998784682602,0.000862052356031745,0.0514898090871632,0.00544584498310539,0.0703460805361314,0.0667694192740158,0.124152881067014,0.00253362884786265,0.0785180572965696,0.00201541598912889,-1119.96240876888
82,0.178237630104537,0.214458668006092,0.0120719000456128,0.00192432593789581,0.0357127013880733,0.00347058942814202,0.0507502082558668,0.0519332168073647,0.118119831598218,0.00413069543488359,0.0836266896568523,0.00242014884885783,-1119.44278862601
83,0.191193467305702,0.236201475959962,0.00966114378736942,0.00146181754400644,0.0460855756973146,0.000260834671594657,0.0586697191844803,0.0734920325103045,0.117266825470073,0.000702938090815669,0.0808226106711736,0.000544787672698508,-1112.75674869372
84,0.198311562907926,0.227871359454033,0.00856949925097351,0.00108331804549456,0.0444533271205989,5.99328411676062e-05,0.0581987116803537,0.052491269411821,0.114547475043842,0.00026134525910967,0.0701935431088252,0.000408469494247067,-1112.93355235209
85,0.206929213974378,0.242786813163587,0.00217285940236321,0.00474292887749749,0.0474265259832514,0.000389490706688147,0.0534670377770303,0.056824753014189,0.107637173818567,0.000102606763500902,0.099734831943229,0.00364945989806111,-1114.54109800047
86,0.225422595534051,0.245072328656967,0.00409461527410824,0.0036235909766121,0.0461830627446268,0.000838311606084593,0.0520480444433067,0.0724509941159295,0.0951028647041852,0.00125281304931637,0.0833477176031481,0.000710335404332505,-1116.52835254019
87,0.172509899829909,0.217568395408347,0.00609609972219965,0.00244670577540228,0.0443020201100825,0.00100077946393748,0.0556612430399437,0.0582576671514966,0.109614004880814,0.00065728961483699,0.0855097181143242,0.00472478504667705,-1114.73684193846
88,0.16154704226851,0.253083269833116,0.00493845954644226,0.00483612078309016,0.0480677259271057,0.00134669937257445,0.0607015021903475,0.0726359518940813,0.109892362410245,2.83899121988629e-05,0.0948476194987835,3.08929189541834e-05,-1116.80256216416
89,0.26584377751745,0.287442702389421,0.000420497473417075,0.00427241791787239,0.0523737541220104,0.000434372436001794,0.0533765151083727,0.0709755711284423,0.0999402064015399,0.000497358964229756,0.0904148270272584,0.000151896774926883,-1119.50795821803
90,0.191557067049909,0.277188247284637,0.003227407995017,0.000893696603293105,0.0366131850821212,0.000838283449445027,0.0575541002791011,0.0776149808028543,0.1261964532589,0.005004483132221,0.0670463071667933,0.00227685398425531,-1119.67260294462
91,0.21381858273999,0.207909563645306,0.00406788673094935,0.00298468647223371,0.0395404408918645,0.00117829402749766,0.0748045250871573,0.0755421815182439,0.135190498718376,0.000456985401040242,0.0724455596236853,0.000542106735768582,-1117.09786679112
92,0.181787788955452,0.252284213407293,0.00625119284264903,0.00206307908579927,0.0421466970748154,0.00104160795369629,0.0656287460984506,0.0712629280374451,0.107611440817461,0.000826937572484667,0.0756966044820072,0.000374529526477357,-1114.33834415473
93,0.235904180111485,0.234748249390784,0.00617713724035406,0.00164302194375042,0.0358711143161573,0.000983622570162614,0.0634753083719188,0.0679628216752672,0.105195685099129,0.0007798530349479,0.0958629709183837,0.000300893183680572,-1116.13148155373
94,0.185523037940266,0.249193586678848,0.0081992692753119,0.0118166866261082,0.0415504993415443,9.52271993862384e-05,0.0558168071335045,0.0609310511707057,0.103991781334828,0.00121670983447985,0.0896111300953765,0.00258427577638399,-1117.62983385961
95,0.202278598105938,0.198064728404016,0.00188334977437771,0.0062915336539885,0.0510332225702088,0.00299962865311973,0.0550894561559347,0.0627410231726767,0.105355788791754,0.00451453087052082,0.0838529043819511,0.00139764515493083,-1119.30585216367
96,0.199137516054092,0.252790998213525,0.00317452809659696,0.00479565972964121,0.048767973316811,0.000779908457669982,0.05899683765193,0.0607982950716009,0.133619596961667,0.00333649795525031,0.0783170474160574,0.00406081791976943,-1115.27762154932
97,0.217911604032659,0.244796527818908,0.00756244147031939,0.00381425424056859,0.0449684259358654,0.00142522156370895,0.0688000237459567,0.0612992135471043,0.13111965761263,0.00158221341303931,0.0804380542200578,0.00169170268797742,-1115.3996423323
98,0.188289071215633,0.214192871511486,0.0108044878110145,2.95956822932495e-05,0.0400304686649859,0.000971013745866307,0.0653453218278016,0.0797658871674489,0.0943807749304404,0.000213825644096487,0.100614458012136,0.00447828565119033,-1122.91012480814
99,0.16793584217855,0.275134946131898,0.0108102451194686,0.000745731328526682,0.0573181637340902,0.000821077106629137,0.0609566505747395,0.0695690013585046,0.0967620958886794,0.00140975721838256,0.0945644878505098,0.00106593958264904,-1124.09591255654
100,0.247094805089445,0.276013470863845,0.010914139028744,0.000170139250946168,0.0489829173318321,0.000727247567670671,0.0516645145632357,0.066059644863267,0.127627819012663,0.00355201912918898,0.084790850983858,0.000619749078575863,-1118.91218159571
51,0.198458168494573,0.275947117128274,0.00602296171725976,0.00344375147703708,0.0472424566485012,0.00179546378205579,0.0612638288046138,0.0635126879836696,0.124666022532678,0.00236766688943343,0.0722767287661124,0.00432065238530949,-1105.87988415225
52,0.201504280426327,0.247353646617839,0.00895512848913033,0.00117594136698612,0.0473770451793675,0.00222579578481309,0.0566091646961517,0.0472364815751044,0.121421323213418,0.00133386711105153,0.0690557863740323,0.00217057221878836,-1106.6680274613
53,0.16807154150314,0.257194452554589,0.00618654219474527,0.00138206468189474,0.0455069408825071,0.000520424236987795,0.0490582445351772,0.0587616316113956,0.114055357467423,0.00533559517438514,0.0952240418393203,0.00125686760694186,-1105.34181460037
54,0.237150289608839,0.257604794557703,0.00872663846287299,0.00483001301049503,0.0349546755528875,0.000546989389725168,0.045322479572004,0.0535643188196103,0.113925569909681,0.00754846247592798,0.0801621934871811,0.00283173165251266,-1108.10386654637
55,0.151773458716749,0.231905205378335,0.00438278428124258,0.00188017367564075,0.0470051450102117,0.00293003137485695,0.0476141076551513,0.0632365235873265,0.131746455036918,0.000927514993032587,0.0749281456761292,0.00446881684933142,-1111.13201165512
